t_sec,label,x,y,z,vx,vy,vz,ax,ay,az
0.028427,default_config,0.008435249328613281,-0.0026217445265501738,0.02744225226342678,0.003988887649029493,0.0023552412167191505,-7.728447235422209e-05,nan,nan,nan
0.029979,default_config,0.008435249328613281,-0.0026217445265501738,0.02744225226342678,0.003988887649029493,0.0023552412167191505,-7.728447235422209e-05,0.01758016087114811,0.000698451476637274,0.9994329810142517
0.048797,default_config,0.008233767934143543,-0.0030174560379236937,0.027440596371889114,0.0027823480777442455,-3.0366925784619525e-05,-0.00031084538204595447,0.01758016087114811,0.000698451476637274,0.9994329810142517
0.049705,default_config,0.008233767934143543,-0.0030174560379236937,0.027440596371889114,0.0027823480777442455,-3.0366925784619525e-05,-0.00031084538204595447,0.017418531700968742,0.0008288394310511649,0.9981376528739929
0.068495,default_config,0.008873026818037033,-0.002392477123066783,0.028409933671355247,0.006038273684680462,0.0033301974181085825,0.004515144508332014,0.017418531700968742,0.0008288394310511649,0.9981376528739929
0.069412,default_config,0.008873026818037033,-0.002392477123066783,0.028409933671355247,0.006038273684680462,0.0033301974181085825,0.004515144508332014,0.017585204914212227,0.00014944722352083772,1.0002697706222534
0.087650,default_config,0.008258585818111897,-0.0023559776600450277,0.028546199202537537,0.0024342599790543318,0.0036443073768168688,0.004668562673032284,0.017585204914212227,0.00014944722352083772,1.0002697706222534
0.088514,default_config,0.008258585818111897,-0.0023559776600450277,0.028546199202537537,0.0024342599790543318,0.0036443073768168688,0.004668562673032284,0.01676224358379841,-0.00027022254653275013,0.9977476596832275
0.107640,default_config,0.008506941609084606,-0.0023157724644988775,0.02765754610300064,0.00370900915004313,0.003454650053754449,-0.0009590325062163174,0.01676224358379841,-0.00027022254653275013,0.9977476596832275
0.109413,default_config,0.008506941609084606,-0.0023157724644988775,0.02765754610300064,0.00370900915004313,0.003454650053754449,-0.0009590325062163174,0.01714756339788437,-3.7231204714771593e-06,0.9988859295845032
0.127701,default_config,0.00828787311911583,-0.0023134411312639713,0.027637982740998268,0.002376372693106532,0.003093778621405363,-0.00118191447108984,0.01714756339788437,-3.7231204714771593e-06,0.9988859295845032
0.128587,default_config,0.00828787311911583,-0.0023134411312639713,0.027637982740998268,0.002376372693106532,0.003093778621405363,-0.00118191447108984,0.016190800815820694,-7.490100688301027e-05,1.0000965595245361
0.148217,default_config,0.007653946988284588,-0.0031719920225441456,0.02762727066874504,-0.0014055896317586303,-0.0020029067527502775,-0.0012122155167162418,0.016190800815820694,-7.490100688301027e-05,1.0000965595245361
0.149974,default_config,0.007653946988284588,-0.0031719920225441456,0.02762727066874504,-0.0014055896317586303,-0.0020029067527502775,-0.0012122155167162418,0.017549248412251472,0.00044872413855046034,0.9973649978637695
0.168187,default_config,0.008935369551181793,-0.0027404529973864555,0.02776213362812996,0.005848935339599848,0.00039641751209273934,-0.0008279792382381856,0.017549248412251472,0.00044872413855046034,0.9973649978637695
0.169155,default_config,0.008935369551181793,-0.0027404529973864555,0.02776213362812996,0.005848935339599848,0.00039641751209273934,-0.0008279792382381856,0.01627226732671261,0.001946645905263722,0.9965798258781433
0.187569,default_config,0.008509564213454723,-0.00232356833294034,0.027748502790927887,0.003216719487681985,0.0028107278048992157,-0.0011538328835740685,0.01627226732671261,0.001946645905263722,0.9965798258781433
0.188526,default_config,0.008509564213454723,-0.00232356833294034,0.027748502790927887,0.003216719487681985,0.0028107278048992157,-0.0011538328835740685,0.017207741737365723,0.00018645392265170813,1.0007507801055908
0.207947,default_config,0.008087840862572193,-0.002946561900898814,0.027838975191116333,0.0006667044945061207,-0.0007911286083981395,-0.0005389636498875916,0.017207741737365723,0.00018645392265170813,1.0007507801055908
0.209907,default_config,0.008087840862572193,-0.002946561900898814,0.027838975191116333,0.0006667044945061207,-0.0007911286083981395,-0.0005389636498875916,0.01769946701824665,-0.0005011657485738397,0.998707115650177
0.228313,default_config,0.008505274541676044,-0.002530863508582115,0.02782917395234108,0.0029776664450764656,0.001457391888834536,-0.0006655941251665354,0.01769946701824665,-0.0005011657485738397,0.998707115650177
0.229984,default_config,0.008505274541676044,-0.002530863508582115,0.02782917395234108,0.0029776664450764656,0.001457391888834536,-0.0006655941251665354,0.01797269843518734,0.001303287222981453,0.9986401200294495
0.248445,default_config,0.007295449264347553,-0.006428095046430826,0.026712747290730476,-0.0037056009750813246,-0.02023439109325409,-0.006952711846679449,0.01797269843518734,0.001303287222981453,0.9986401200294495
0.249424,default_config,0.007295449264347553,-0.006428095046430826,0.026712747290730476,-0.0037056009750813246,-0.02023439109325409,-0.006952711846679449,0.017667943611741066,0.00047100786468945444,0.9979198575019836
0.267840,default_config,0.007909160107374191,-0.006219719536602497,0.026599885895848274,0.0005003696423955262,-0.017651936039328575,-0.007016558665782213,0.017667943611741066,0.00047100786468945444,0.9979198575019836
0.268775,default_config,0.007909160107374191,-0.006219719536602497,0.026599885895848274,0.0005003696423955262,-0.017651936039328575,-0.007016558665782213,0.01853499375283718,0.0011908506276085973,1.0006521940231323
0.288386,default_config,0.0068384138867259026,-0.005958014167845249,0.02667682059109211,-0.004770004656165838,-0.0148976044729352,-0.0056770481169223785,0.01853499375283718,0.0011908506276085973,1.0006521940231323
0.289246,default_config,0.0068384138867259026,-0.005958014167845249,0.02667682059109211,-0.004770004656165838,-0.0148976044729352,-0.0056770481169223785,0.01790708117187023,0.0004938719794154167,0.9994190335273743
0.307813,default_config,0.007693555671721697,-0.005944934673607349,0.026597436517477036,0.0004786900244653225,-0.013389295898377895,-0.0055549792014062405,0.01790708117187023,0.0004938719794154167,0.9994190335273743
0.308738,default_config,0.007693555671721697,-0.005944934673607349,0.026597436517477036,0.0004786900244653225,-0.013389295898377895,-0.0055549792014062405,0.018670298159122467,-0.0005291354027576745,0.9996512532234192
0.327258,default_config,0.007903563790023327,-0.0072084832936525345,0.026660816743969917,0.0018954337574541569,-0.01925325207412243,-0.004864086396992207,0.018670298159122467,-0.0005291354027576745,0.9996512532234192
0.328085,default_config,0.007903563790023327,-0.0072084832936525345,0.026660816743969917,0.0018954337574541569,-0.01925325207412243,-0.004864086396992207,0.01764443889260292,0.0015466141048818827,1.0015400648117065
0.347570,default_config,0.007477798033505678,-0.005949746817350388,0.026597842574119568,-0.0003933354455512017,-0.01084224134683609,-0.004535021260380745,0.01764443889260292,0.0015466141048818827,1.0015400648117065
0.348555,default_config,0.007477798033505678,-0.005949746817350388,0.026597842574119568,-0.0003933354455512017,-0.01084224134683609,-0.004535021260380745,0.01791912131011486,7.002962956903502e-05,0.9995063543319702
0.367251,default_config,0.007059719413518906,-0.005946428515017033,0.026518985629081726,-0.0024989675730466843,-0.009834349155426025,-0.004408048465847969,0.01791912131011486,7.002962956903502e-05,0.9995063543319702
0.368166,default_config,0.007059719413518906,-0.005946428515017033,0.026518985629081726,-0.0024989675730466843,-0.009834349155426025,-0.004408048465847969,0.01959795132279396,0.0018776478245854378,1.0009407997131348
0.388217,default_config,0.006824690382927656,-0.006053514312952757,0.026650162413716316,-0.003101404756307602,-0.009373052045702934,-0.002979594748467207,0.01959795132279396,0.0018776478245854378,1.0009407997131348
0.389154,default_config,0.006824690382927656,-0.006053514312952757,0.026650162413716316,-0.003101404756307602,-0.009373052045702934,-0.002979594748467207,0.018188126385211945,0.0012694899924099445,0.9982233047485352
0.407730,default_config,0.00834761094301939,-0.003209247486665845,0.02665919065475464,0.005971687380224466,0.0070311021991074085,-0.0027032748330384493,0.018188126385211945,0.0012694899924099445,0.9982233047485352
0.408637,default_config,0.00834761094301939,-0.003209247486665845,0.02665919065475464,0.005971687380224466,0.0070311021991074085,-0.0027032748330384493,0.016419272869825363,0.0016272346256300807,0.999822199344635
0.428369,default_config,0.009005527012050152,-0.0027786376886069775,0.02593989297747612,0.009354676119983196,0.009019793011248112,-0.00628227973356843,0.016419272869825363,0.0016272346256300807,0.999822199344635
0.429292,default_config,0.009005527012050152,-0.0027786376886069775,0.02593989297747612,0.009354676119983196,0.009019793011248112,-0.00628227973356843,0.016833286732435226,0.0007029715343378484,0.9987981915473938
0.448235,default_config,0.008353760465979576,-0.003205888671800494,0.025844287127256393,0.005216282792389393,0.005759216845035553,-0.006308643613010645,0.016833286732435226,0.0007029715343378484,0.9987981915473938
0.449113,default_config,0.008353760465979576,-0.003205888671800494,0.025844287127256393,0.005216282792389393,0.005759216845035553,-0.006308643613010645,0.018096305429935455,0.0022542974911630154,1.0006600618362427
0.467796,default_config,0.008357224985957146,-0.002993814880028367,0.025430098176002502,0.0050730034708976746,0.006352324038743973,-0.0077865244820714,0.018096305429935455,0.0022542974911630154,1.0006600618362427
0.468730,default_config,0.008357224985957146,-0.002993814880028367,0.025430098176002502,0.0050730034708976746,0.006352324038743973,-0.0077865244820714,0.01780727319419384,0.000948755769059062,0.9994319677352905
0.486755,default_config,0.008352368138730526,-0.0021580890752375126,0.02526472508907318,0.004863397218286991,0.010545803233981133,-0.00790360290557146,0.01780727319419384,0.000948755769059062,0.9994319677352905
0.488591,default_config,0.008352368138730526,-0.0021580890752375126,0.02526472508907318,0.004863397218286991,0.010545803233981133,-0.00790360290557146,0.01838316209614277,0.001123331137932837,0.9980482459068298
0.506958,default_config,0.008341250009834766,-0.0013297012774273753,0.026281623169779778,0.004726387094706297,0.014574561268091202,-0.0013617888325825334,0.01838316209614277,0.001123331137932837,0.9980482459068298
0.509022,default_config,0.008341250009834766,-0.0013297012774273753,0.026281623169779778,0.004726387094706297,0.014574561268091202,-0.0013617888325825334,0.017813432961702347,0.0019050721311941743,0.998936653137207
0.527202,default_config,0.008133109658956528,-0.0019553848542273045,0.02627202682197094,0.003323110518977046,0.010116090066730976,-0.0012975407298654318,0.017813432961702347,0.0019050721311941743,0.998936653137207
0.528101,default_config,0.008133109658956528,-0.0019553848542273045,0.02627202682197094,0.003323110518977046,0.010116090066730976,-0.0012975407298654318,0.01616796664893627,0.001990264281630516,0.9989724159240723
0.546891,default_config,0.007928232662379742,-0.002361471764743328,0.026545627042651176,0.0019041764317080379,0.0071920729242265224,0.0002641015744302422,0.01616796664893627,0.001990264281630516,0.9989724159240723
0.548968,default_config,0.007928232662379742,-0.002361471764743328,0.026545627042651176,0.0019041764317080379,0.0071920729242265224,0.0002641015744302422,0.01659250818192959,0.00084070791490376,0.999183714389801
0.567684,default_config,0.008333069272339344,-0.0021496284753084183,0.026558326557278633,0.0039186617359519005,0.007452812977135181,2.502623465261422e-05,0.01659250818192959,0.00084070791490376,0.999183714389801
0.568617,default_config,0.008333069272339344,-0.0021496284753084183,0.026558326557278633,0.0039186617359519005,0.007452812977135181,2.502623465261422e-05,0.01631290465593338,0.000885346089489758,0.9973565936088562
0.586781,default_config,0.008131414651870728,-0.0015333299525082111,0.026571746915578842,0.002452616114169359,0.010396817699074745,-0.0003476549463812262,0.01631290465593338,0.000885346089489758,0.9973565936088562
0.587720,default_config,0.008131414651870728,-0.0015333299525082111,0.026571746915578842,0.002452616114169359,0.010396817699074745,-0.0003476549463812262,0.017382526770234108,-0.0003407629847060889,0.9984294772148132
0.606663,default_config,0.007920249365270138,-0.0013300325954332948,0.027200818061828613,0.0013114827452227473,0.010759939439594746,0.002694058232009411,0.017382526770234108,-0.0003407629847060889,0.9984294772148132
0.608624,default_config,0.007920249365270138,-0.0013300325954332948,0.027200818061828613,0.0013114827452227473,0.010759939439594746,0.002694058232009411,0.01839517056941986,0.001283325720578432,0.999206006526947
0.627726,default_config,0.008118617348372936,-0.0023417097982019186,0.027282198891043663,0.00253141182474792,0.004532671067863703,0.0026751456316560507,0.01839517056941986,0.001283325720578432,0.999206006526947
0.628620,default_config,0.008118617348372936,-0.0023417097982019186,0.027282198891043663,0.00253141182474792,0.004532671067863703,0.0026751456316560507,0.016130927950143814,0.0001629460311960429,0.9994050860404968
0.647997,default_config,0.008115474134683609,-0.0013333576498553157,0.027617162093520164,0.0023556207306683064,0.009609835222363472,0.003901916090399027,0.016130927950143814,0.0001629460311960429,0.9994050860404968
0.649697,default_config,0.008115474134683609,-0.0013333576498553157,0.027617162093520164,0.0023556207306683064,0.009609835222363472,0.003901916090399027,0.017634235322475433,0.00010164138075197116,0.9994329214096069
0.667311,default_config,0.008350260555744171,-0.0022921652998775244,0.02770615741610527,0.0036790729500353336,0.0034983677323907614,0.003696297761052847,0.017634235322475433,0.00010164138075197116,0.9994329214096069
0.668176,default_config,0.008350260555744171,-0.0022921652998775244,0.02770615741610527,0.0036790729500353336,0.0034983677323907614,0.003696297761052847,0.018848393112421036,-0.00016155872435774654,0.9983339905738831
0.687805,default_config,0.008349553681910038,-0.0014559112023562193,0.027461595833301544,0.003796618664637208,0.00764079624786973,0.0016438061138615012,0.018848393112421036,-0.00016155872435774654,0.9983339905738831
0.688721,default_config,0.008349553681910038,-0.0014559112023562193,0.027461595833301544,0.003796618664637208,0.00764079624786973,0.0016438061138615012,0.01907539926469326,0.0013066340470686555,1.0000499486923218
0.707930,default_config,0.007932109758257866,-0.002085294108837843,0.027502860873937607,0.0016391470562666655,0.0036324006505310535,0.00166549370624125,0.01907539926469326,0.0013066340470686555,1.0000499486923218
0.709766,default_config,0.007932109758257866,-0.002085294108837843,0.027502860873937607,0.0016391470562666655,0.0036324006505310535,0.00166549370624125,0.016947714611887932,0.0012673201272264123,0.9984182119369507
0.728024,default_config,0.008977285586297512,-0.002704863902181387,0.027331478893756866,0.007406320422887802,0.00017479606322012842,0.00037487412919290364,0.016947714611887932,0.0012673201272264123,0.9984182119369507
0.728921,default_config,0.008977285586297512,-0.002704863902181387,0.027331478893756866,0.007406320422887802,0.00017479606322012842,0.00037487412919290364,0.015800409018993378,0.0024571637623012066,0.9992614984512329
0.747374,default_config,0.008149235509335995,-0.0020915500354021788,0.027348369359970093,0.0024449394550174475,0.003702527144923806,0.00030114396940916777,0.015800409018993378,0.0024571637623012066,0.9992614984512329
0.748227,default_config,0.008149235509335995,-0.0020915500354021788,0.027348369359970093,0.0024449394550174475,0.003702527144923806,0.00030114396940916777,0.020034709945321083,0.0001401952322339639,0.998839259147644
0.767590,default_config,0.008351852186024189,-0.002303857821971178,0.027354033663868904,0.004021555185317993,0.0020554231014102697,0.00018805348372552544,0.020034709945321083,0.0001401952322339639,0.998839259147644
0.768524,default_config,0.008351852186024189,-0.002303857821971178,0.027354033663868904,0.004021555185317993,0.0020554231014102697,0.00018805348372552544,0.01642175205051899,0.0007009456749074161,1.000259280204773
0.787454,default_config,0.008357633836567402,-0.0020966820884495974,0.026802392676472664,0.003809533780440688,0.0030975760892033577,-0.0025420873425900936,0.01642175205051899,0.0007009456749074161,1.000259280204773
0.789194,default_config,0.008357633836567402,-0.0020966820884495974,0.026802392676472664,0.003809533780440688,0.0030975760892033577,-0.0025420873425900936,0.015761205926537514,0.0009497544961050153,0.9987589716911316
0.807539,default_config,0.008365487679839134,-0.0029017787892371416,0.02675437740981579,0.0034441184252500534,-0.0017224270850419998,-0.002822171663865447,0.015761205926537514,0.0009497544961050153,0.9987589716911316
0.808388,default_config,0.008365487679839134,-0.0029017787892371416,0.02675437740981579,0.0034441184252500534,-0.0017224270850419998,-0.002822171663865447,0.017657535150647163,0.0009667944977991283,0.9981567859649658
0.828218,default_config,0.008152024820446968,-0.0020914217457175255,0.027239300310611725,0.0021795283537358046,0.0024910352658480406,-0.0004043413500767201,0.017657535150647163,0.0009667944977991283,0.9981567859649658
0.829017,default_config,0.008152024820446968,-0.0020914217457175255,0.027239300310611725,0.0021795283537358046,0.0024910352658480406,-0.0004043413500767201,0.016792064532637596,0.0015241396613419056,0.9987914562225342
0.848374,default_config,0.008391246199607849,-0.0020648962818086147,0.027229033410549164,0.0034702892880886793,0.002445372287184,-0.0005770136485807598,0.016792064532637596,0.0015241396613419056,0.9987914562225342
0.849267,default_config,0.008391246199607849,-0.0020648962818086147,0.027229033410549164,0.0034702892880886793,0.002445372287184,-0.0005770136485807598,0.01952526718378067,0.0006569603574462235,0.9984303712844849
0.867808,default_config,0.008391615003347397,-0.0014314665459096432,0.02712506242096424,0.0036054488737136126,0.005540729966014624,-0.001311077387072146,0.01952526718378067,0.0006569603574462235,0.9984303712844849
0.869223,default_config,0.008391615003347397,-0.0014314665459096432,0.02712506242096424,0.0036054488737136126,0.005540729966014624,-0.001311077387072146,0.018169322982430458,-7.934273526188917e-06,0.9974523186683655
0.887621,default_config,0.007970615290105343,-0.002061746781691909,0.027101945132017136,0.001195349614135921,0.0014880584785714746,-0.0017782419454306364,0.018169322982430458,-7.934273526188917e-06,0.9974523186683655
0.888564,default_config,0.007970615290105343,-0.002061746781691909,0.027101945132017136,0.001195349614135921,0.0014880584785714746,-0.0017782419454306364,0.017384491860866547,0.00158778578042984,0.9982268810272217
0.907714,default_config,0.00839149672538042,-0.0031111116986721754,0.027040179818868637,0.0035778821911662817,-0.004124080762267113,-0.0020397105254232883,0.017384491860866547,0.00158778578042984,0.9982268810272217
0.908727,default_config,0.00839149672538042,-0.0031111116986721754,0.027040179818868637,0.0035778821911662817,-0.004124080762267113,-0.0020397105254232883,0.017840895801782608,0.0018577341688796878,0.998670756816864
0.926928,default_config,0.008395400829613209,-0.0014581105206161737,0.027005180716514587,0.003581070574000478,0.005307130981236696,-0.002159120049327612,0.017840895801782608,0.0018577341688796878,0.998670756816864
0.927959,default_config,0.008395400829613209,-0.0014581105206161737,0.027005180716514587,0.003581070574000478,0.005307130981236696,-0.002159120049327612,0.016314487904310226,-0.0002132278896169737,0.9976395964622498
0.947295,default_config,0.008394766598939896,-0.002067910274490714,0.02698681876063347,0.0033158452715724707,0.0016828773077577353,-0.0024803667329251766,0.016314487904310226,-0.0002132278896169737,0.9976395964622498
0.949165,default_config,0.008394766598939896,-0.002067910274490714,0.02698681876063347,0.0033158452715724707,0.0016828773077577353,-0.0024803667329251766,0.019702522084116936,0.001985098235309124,0.9996137022972107
0.967048,default_config,0.008184531703591347,-0.0014630365185439587,0.026946941390633583,0.002532267477363348,0.005164010915905237,-0.0024690015707165003,0.019702522084116936,0.001985098235309124,0.9996137022972107
0.968067,default_config,0.008184531703591347,-0.0014630365185439587,0.026946941390633583,0.002532267477363348,0.005164010915905237,-0.0024690015707165003,0.018596064299345016,0.0006604735390283167,1.0001194477081299
0.987653,default_config,0.008387158624827862,-0.0012606921372935176,0.026901956647634506,0.0038647253531962633,0.005776613485068083,-0.002275708131492138,0.018596064299345016,0.0006604735390283167,1.0001194477081299
0.989455,default_config,0.008387158624827862,-0.0012606921372935176,0.026901956647634506,0.0038647253531962633,0.005776613485068083,-0.002275708131492138,0.01676061749458313,-4.016867023892701e-05,0.9995964765548706
1.007564,default_config,0.008179760538041592,-0.0022680675610899925,0.027315668761730194,0.002511710627004504,-0.00035136728547513485,-9.346669571641542e-08,0.01676061749458313,-4.016867023892701e-05,0.9995964765548706
1.008487,default_config,0.008179760538041592,-0.0022680675610899925,0.027315668761730194,0.002511710627004504,-0.00035136728547513485,-9.346669571641542e-08,0.0174039788544178,-0.0005161880399100482,1.0006999969482422
1.027701,default_config,0.008186926133930683,-0.003067288314923644,0.02731700800359249,0.0025617731735110283,-0.004941839259117842,6.513146945508197e-05,0.0174039788544178,-0.0005161880399100482,1.0006999969482422
1.029304,default_config,0.008186926133930683,-0.003067288314923644,0.02731700800359249,0.0025617731735110283,-0.004941839259117842,6.513146945508197e-05,0.016495356336236,-0.0003814216470345855,0.9993847012519836
1.046506,default_config,0.008198319002985954,-0.00227053533308208,0.026780469343066216,0.0024422132410109043,-0.00039496595854870975,-0.0028652178589254618,0.016495356336236,-0.0003814216470345855,0.9993847012519836
1.048328,default_config,0.008198319002985954,-0.00227053533308208,0.026780469343066216,0.0024422132410109043,-0.00039496595854870975,-0.0028652178589254618,0.018920691683888435,0.000937121280003339,1.000354528427124
1.066716,default_config,0.008252162486314774,-0.0022793342359364033,0.026722704991698265,0.002997357863932848,-0.00044337104191072285,-0.002899455139413476,0.018920691683888435,0.000937121280003339,1.000354528427124
1.068509,default_config,0.008252162486314774,-0.0022793342359364033,0.026722704991698265,0.002997357863932848,-0.00044337104191072285,-0.002899455139413476,0.016704857349395752,0.0010441544000059366,0.998407244682312
1.087797,default_config,0.00846886821091175,-0.0029400798957794905,0.02639121189713478,0.004028778988867998,-0.004284875933080912,-0.004417698364704847,0.016704857349395752,0.0010441544000059366,0.998407244682312
1.088659,default_config,0.00846886821091175,-0.0029400798957794905,0.02639121189713478,0.004028778988867998,-0.004284875933080912,-0.004417698364704847,0.015220043249428272,0.00182640110142529,0.9972221851348877
1.107949,default_config,0.008033069781959057,-0.0022743951994925737,0.026310130953788757,0.0009062448516488075,-0.00018917248235084116,-0.004785430151969194,0.015220043249428272,0.00182640110142529,0.9972221851348877
1.108863,default_config,0.008033069781959057,-0.0022743951994925737,0.026310130953788757,0.0009062448516488075,-0.00018917248235084116,-0.004785430151969194,0.016416553407907486,0.0010077586630359292,0.9997051358222961
1.127312,default_config,0.008260536938905716,-0.0011923364363610744,0.02572599984705448,0.0021465381141752005,0.006255072541534901,-0.007568937260657549,0.016416553407907486,0.0010077586630359292,0.9997051358222961
1.128221,default_config,0.008260536938905716,-0.0011923364363610744,0.02572599984705448,0.0021465381141752005,0.006255072541534901,-0.007568937260657549,0.016658540815114975,0.00028730195481330156,1.000219464302063
1.147503,default_config,0.008489558473229408,-0.0018384360009804368,0.0255816001445055,0.0035089224111288786,0.002140731317922473,-0.007572729606181383,0.016658540815114975,0.00028730195481330156,1.000219464302063
1.148371,default_config,0.008489558473229408,-0.0018384360009804368,0.0255816001445055,0.0035089224111288786,0.002140731317922473,-0.007572729606181383,0.01888265460729599,0.0015531841199845076,1.0000559091567993
1.172320,default_config,0.008495536632835865,-0.001207465771585703,0.024858949705958366,0.003602056996896863,0.005841301288455725,-0.010819703340530396,0.01888265460729599,0.0015531841199845076,1.0000559091567993
1.173968,default_config,0.008495536632835865,-0.001207465771585703,0.024858949705958366,0.003602056996896863,0.005841301288455725,-0.010819703340530396,0.01624220609664917,-0.00021565164206549525,0.9980396628379822
1.187634,default_config,0.008299153298139572,-0.0031618806533515453,0.024661507457494736,0.002242292510345578,-0.005857283715158701,-0.010945663787424564,0.01624220609664917,-0.00021565164206549525,0.9980396628379822
1.188436,default_config,0.008299153298139572,-0.0031618806533515453,0.024661507457494736,0.002242292510345578,-0.005857283715158701,-0.010945663787424564,0.01742882840335369,0.0019676152151077986,0.9995564222335815
1.207346,default_config,0.008945372886955738,-0.0020584347657859325,0.02583582140505314,0.005886750295758247,0.0008015325292944908,-0.002939122961834073,0.01742882840335369,0.0019676152151077986,0.9995564222335815
1.208186,default_config,0.008945372886955738,-0.0020584347657859325,0.02583582140505314,0.005886750295758247,0.0008015325292944908,-0.002939122961834073,0.019061870872974396,0.0007314674439840019,0.9982176423072815
1.227135,default_config,0.008285888470709324,-0.0022852064575999975,0.025788940489292145,0.002279682783409953,-0.0007159165688790381,-0.003058812115341425,0.019061870872974396,0.0007314674439840019,0.9982176423072815
1.227998,default_config,0.008285888470709324,-0.0022852064575999975,0.025788940489292145,0.002279682783409953,-0.0007159165688790381,-0.003058812115341425,0.019004633650183678,0.00040179715142585337,0.9987996816635132
1.247443,default_config,0.008500801399350166,-0.0029341387562453747,0.025725362822413445,0.0035579910036176443,-0.0043088761158287525,-0.003259034361690283,0.019004633650183678,0.00040179715142585337,0.9987996816635132
1.249126,default_config,0.008500801399350166,-0.0029341387562453747,0.025725362822413445,0.0035579910036176443,-0.0043088761158287525,-0.003259034361690283,0.017869001254439354,0.0006121258484199643,0.998371422290802
1.267516,default_config,0.008488940075039864,-0.0014451512834057212,0.02623685449361801,0.0035288080107420683,0.004294198006391525,-0.0003838874108623713,0.017869001254439354,0.0006121258484199643,0.998371422290802
1.268345,default_config,0.008488940075039864,-0.0014451512834057212,0.02623685449361801,0.0035288080107420683,0.004294198006391525,-0.0003838874108623713,0.01683417707681656,0.0001739007857395336,0.9972168803215027
1.288144,default_config,0.008478265255689621,-0.0029253289103507996,0.02623138390481472,0.0033834578935056925,-0.00412605470046401,-0.0007787722279317677,0.01683417707681656,0.0001739007857395336,0.9972168803215027
1.289121,default_config,0.008478265255689621,-0.0029253289103507996,0.02623138390481472,0.0033834578935056925,-0.00412605470046401,-0.0007787722279317677,0.01758951134979725,0.0021880469284951687,0.9983401298522949
1.307251,default_config,0.008056649938225746,-0.0012454342795535922,0.026126667857170105,0.0010511948494240642,0.005435972940176725,-0.001475081779062748,0.01758951134979725,0.0021880469284951687,0.9983401298522949
1.308212,default_config,0.008056649938225746,-0.0012454342795535922,0.026126667857170105,0.0010511948494240642,0.005435972940176725,-0.001475081779062748,0.01808132417500019,-0.001096176216378808,1.003389596939087
1.327549,default_config,0.008474214933812618,-0.0020700939930975437,0.02611698769032955,0.0035187373869121075,0.000557482591830194,-0.0009263593819923699,0.01808132417500019,-0.001096176216378808,1.003389596939087
1.328485,default_config,0.008474214933812618,-0.0020700939930975437,0.02611698769032955,0.0035187373869121075,0.000557482591830194,-0.0009263593819923699,0.017124272882938385,0.0005791157018393278,0.9985396862030029
1.346909,default_config,0.00847426988184452,-0.0020701216999441385,0.026056375354528427,0.0033588423393666744,0.0005100446869619191,-0.0012153817806392908,0.017124272882938385,0.0005791157018393278,0.9985396862030029
1.347837,default_config,0.00847426988184452,-0.0020701216999441385,0.026056375354528427,0.0033588423393666744,0.0005100446869619191,-0.0012153817806392908,0.018856044858694077,9.644241799833253e-05,0.9994577169418335
1.366417,default_config,0.008471832610666752,-0.0022686924785375595,0.02603841759264469,0.003551663365215063,-0.000707531813532114,-0.0011735353618860245,0.018856044858694077,9.644241799833253e-05,0.9994577169418335
1.367322,default_config,0.008471832610666752,-0.0022686924785375595,0.02603841759264469,0.003551663365215063,-0.000707531813532114,-0.0011735353618860245,0.015172062441706657,0.0011448669247329235,1.0015392303466797
1.386813,default_config,0.008260165341198444,-0.0028775976970791817,0.026407819241285324,0.002073107287287712,-0.003930463455617428,0.0011014639167115092,0.015172062441706657,0.0011448669247329235,1.0015392303466797
1.387757,default_config,0.008260165341198444,-0.0028775976970791817,0.026407819241285324,0.002073107287287712,-0.003930463455617428,0.0011014639167115092,0.016552425920963287,0.002812814898788929,0.9980428814888
1.407399,default_config,0.008460969664156437,-0.002269044518470764,0.02644878253340721,0.0030115873087197542,-0.00030614386196248233,0.0008974599768407643,0.016552425920963287,0.002812814898788929,0.9980428814888
1.408265,default_config,0.008460969664156437,-0.002269044518470764,0.02644878253340721,0.0030115873087197542,-0.00030614386196248233,0.0008974599768407643,0.018371082842350006,0.0007535467739216983,0.9985585808753967
1.426753,default_config,0.00846534501761198,-0.0022651380859315395,0.02646448276937008,0.0032202452421188354,-0.0002585776092018932,0.000621570972725749,0.018371082842350006,0.0007535467739216983,0.9985585808753967
1.427599,default_config,0.00846534501761198,-0.0022651380859315395,0.02646448276937008,0.0032202452421188354,-0.0002585776092018932,0.000621570972725749,0.017190763726830482,0.0018120063468813896,0.9992496967315674
1.446965,default_config,0.008052268996834755,-0.002272204961627722,0.027554640546441078,0.0008089274051599205,-7.451936198776821e-06,0.005814898293465376,0.017190763726830482,0.0018120063468813896,0.9992496967315674
1.447844,default_config,0.008052268996834755,-0.002272204961627722,0.027554640546441078,0.0008089274051599205,-7.451936198776821e-06,0.005814898293465376,0.019372783601284027,0.0014978185063228011,0.999943196773529
1.467428,default_config,0.008054823614656925,-0.0020549988839775324,0.027669280767440796,0.0011717609595507383,0.0013205757131800056,0.005605163984000683,0.019372783601284027,0.0014978185063228011,0.999943196773529
