t_sec,label,x,y,z,vx,vy,vz,ax,ay,az
0.029525,default_config,-0.3450154662132263,1.0354887247085571,0.022337792441248894,0.0014982850989326835,-0.006773259490728378,0.00024247239343822002,nan,nan,nan
0.030318,default_config,-0.3450154662132263,1.0354887247085571,0.022337792441248894,0.0014982850989326835,-0.006773259490728378,0.00024247239343822002,0.016370180994272232,0.013342093676328659,1.0000883340835571
0.049002,default_config,-0.34537404775619507,1.0360910892486572,0.02263222634792328,-6.883212222419388e-07,-0.0028467862866818905,0.0014701122418045998,0.016370180994272232,0.013342093676328659,1.0000883340835571
0.049871,default_config,-0.34537404775619507,1.0360910892486572,0.02263222634792328,-6.883212222419388e-07,-0.0028467862866818905,0.0014701122418045998,0.016242271289229393,0.012778415344655514,0.999516487121582
0.068967,default_config,-0.3451786935329437,1.035590648651123,0.022661911323666573,0.0013341503217816353,-0.005195473786443472,0.0014044736744835973,0.016242271289229393,0.012778415344655514,0.999516487121582
0.069904,default_config,-0.3451786935329437,1.035590648651123,0.022661911323666573,0.0013341503217816353,-0.005195473786443472,0.0014044736744835973,0.017982350662350655,0.0129044558852911,0.9973767995834351
0.087809,default_config,-0.3454684913158417,1.0352540016174316,0.021575644612312317,-0.0001437616883777082,-0.007235860452055931,-0.004651444498449564,0.017982350662350655,0.0129044558852911,0.9973767995834351
0.088728,default_config,-0.3454684913158417,1.0352540016174316,0.021575644612312317,-0.0001437616883777082,-0.007235860452055931,-0.004651444498449564,0.01852128654718399,0.013982309028506279,0.996545672416687
0.108551,default_config,-0.3448127508163452,1.0352370738983154,0.021479545161128044,0.003652795683592558,-0.006865479983389378,-0.004986816085875034,0.01852128654718399,0.013982309028506279,0.996545672416687
0.109529,default_config,-0.3448127508163452,1.0352370738983154,0.021479545161128044,0.003652795683592558,-0.006865479983389378,-0.004986816085875034,0.016936728730797768,0.013543286360800266,0.9986895322799683
0.128413,default_config,-0.3449956476688385,1.035391092300415,0.02165689691901207,0.002712465124204755,-0.005791665520519018,-0.003922602627426386,0.016936728730797768,0.013543286360800266,0.9986895322799683
0.129205,default_config,-0.3449956476688385,1.035391092300415,0.02165689691901207,0.002712465124204755,-0.005791665520519018,-0.003922602627426386,0.017497312277555466,0.013268939219415188,0.9987556338310242
0.148339,default_config,-0.34493374824523926,1.035265564918518,0.02157038077712059,0.003134086960926652,-0.006186300422996283,-0.004235897678881884,0.017497312277555466,0.013268939219415188,0.9987556338310242
0.149141,default_config,-0.34493374824523926,1.035265564918518,0.02157038077712059,0.003134086960926652,-0.006186300422996283,-0.004235897678881884,0.018818138167262077,0.015752186998724937,0.9982224106788635
0.168170,default_config,-0.34498387575149536,1.0359572172164917,0.02130085416138172,0.0029885678086429834,-0.0023073090706020594,-0.005546797066926956,0.018818138167262077,0.015752186998724937,0.9982224106788635
0.169115,default_config,-0.34498387575149536,1.0359572172164917,0.02130085416138172,0.0029885678086429834,-0.0023073090706020594,-0.005546797066926956,0.016939593479037285,0.012949918396770954,0.9988099336624146
0.188866,default_config,-0.3450952470302582,1.0350422859191895,0.021190142259001732,0.0020866577979177237,-0.007409612648189068,-0.005731842014938593,0.016939593479037285,0.012949918396770954,0.9988099336624146
0.190801,default_config,-0.3450952470302582,1.0350422859191895,0.021190142259001732,0.0020866577979177237,-0.007409612648189068,-0.005731842014938593,0.01837782934308052,0.009618747979402542,0.9983342289924622
0.208483,default_config,-0.34491923451423645,1.0351715087890625,0.020670346915721893,0.002686040475964546,-0.0061110686510801315,-0.008371790871024132,0.01837782934308052,0.009618747979402542,0.9983342289924622
0.209448,default_config,-0.34491923451423645,1.0351715087890625,0.020670346915721893,0.002686040475964546,-0.0061110686510801315,-0.008371790871024132,0.017763039097189903,0.016163233667612076,0.9978755712509155
0.227992,default_config,-0.34517666697502136,1.0357154607772827,0.020504651591181755,0.0015989106614142656,-0.0029100256506353617,-0.008561578579246998,0.017763039097189903,0.016163233667612076,0.9978755712509155
0.228825,default_config,-0.34517666697502136,1.0357154607772827,0.020504651591181755,0.0015989106614142656,-0.0029100256506353617,-0.008561578579246998,0.01861315220594406,0.011671869084239006,0.9983875155448914
0.248484,default_config,-0.34508779644966125,1.0349507331848145,0.02033259905874729,0.001813430804759264,-0.007026865147054195,-0.00874088890850544,0.01861315220594406,0.011671869084239006,0.9983875155448914
0.249457,default_config,-0.34508779644966125,1.0349507331848145,0.02033259905874729,0.001813430804759264,-0.007026865147054195,-0.00874088890850544,0.017032654955983162,0.013223512098193169,0.9978252649307251
0.268705,default_config,-0.3452211916446686,1.0360643863677979,0.02132701314985752,0.0013579397927969694,-0.00041239350684918463,-0.00271931616589427,0.017032654955983162,0.013223512098193169,0.9978252649307251
0.269669,default_config,-0.3452211916446686,1.0360643863677979,0.02132701314985752,0.0013579397927969694,-0.00041239350684918463,-0.00271931616589427,0.018105309456586838,0.014000002294778824,1.0010613203048706
0.287820,default_config,-0.3450446128845215,1.0359023809432983,0.021284224465489388,0.002363825449720025,-0.0012891256483271718,-0.0025631783064454794,0.018105309456586838,0.014000002294778824,1.0010613203048706
0.288718,default_config,-0.3450446128845215,1.0359023809432983,0.021284224465489388,0.002363825449720025,-0.0012891256483271718,-0.0025631783064454794,0.019267840310931206,0.012615770101547241,0.997567892074585
0.308306,default_config,-0.34512820839881897,1.0350496768951416,0.02153429388999939,0.001626023673452437,-0.006051742006093264,-0.0013187032891437411,0.019267840310931206,0.012615770101547241,0.997567892074585
0.309241,default_config,-0.34512820839881897,1.0350496768951416,0.02153429388999939,0.001626023673452437,-0.006051742006093264,-0.0013187032891437411,0.020729709416627884,0.012750765308737755,0.9984681010246277
0.327806,default_config,-0.34495967626571655,1.0351940393447876,0.02150782011449337,0.0023652049712836742,-0.005381263326853514,-0.0015396539820358157,0.020729709416627884,0.012750765308737755,0.9984681010246277
0.328679,default_config,-0.34495967626571655,1.0351940393447876,0.02150782011449337,0.0023652049712836742,-0.005381263326853514,-0.0015396539820358157,0.019502650946378708,0.013939647935330868,0.9966514706611633
0.349045,default_config,-0.3451986610889435,1.0357129573822021,0.022506367415189743,0.001047093071974814,-0.0025508548133075237,0.0037403993774205446,0.019502650946378708,0.013939647935330868,0.9966514706611633
0.349955,default_config,-0.3451986610889435,1.0357129573822021,0.022506367415189743,0.001047093071974814,-0.0025508548133075237,0.0037403993774205446,0.019803637638688087,0.013247059658169746,0.9985524415969849
0.368459,default_config,-0.3451295495033264,1.0350539684295654,0.02257758192718029,0.0014830903382971883,-0.006105189211666584,0.003535475116223097,0.019803637638688087,0.013247059658169746,0.9985524415969849
0.369415,default_config,-0.3451295495033264,1.0350539684295654,0.02257758192718029,0.0014830903382971883,-0.006105189211666584,0.003535475116223097,0.016604695469141006,0.0114141795784235,0.9990991950035095
0.388789,default_config,-0.34513986110687256,1.0350627899169922,0.0223962664604187,0.0015548011288046837,-0.005384752061218023,0.001988145289942622,0.016604695469141006,0.0114141795784235,0.9990991950035095
